datetime,portfolio_0.01,baseline_0.01,portfolio_0.02,baseline_0.02,portfolio_0.03,baseline_0.03,portfolio_0.04,baseline_0.04,portfolio_0.05,baseline_0.05
2016-02-15,0.003929864502096647,0.006238763090909092,0.004881583714736571,0.004409006,0.005833050638011651,0.004409006,0.0030039490922921797,0.004409006,0.0053069208465028606,0.004409006
2016-02-16,0.00395210646519395,0.006145050318181819,0.005093921857687201,0.004172464,0.005517942041026403,0.004172464,0.002747391324517068,0.004172464,0.005110135783963798,0.004172464
2016-02-17,0.004151362101309397,0.007182544227272728,0.005238656590674685,0.0040787639999999995,0.005785099839450304,0.0040787639999999995,0.002931426958996841,0.0040787639999999995,0.0052944582065139745,0.0040787639999999995
2016-02-18,0.004570826030420916,0.007106204090909092,0.005836683119567644,0.004152263999999999,0.006158027349371654,0.004152263999999999,0.0033402667955364507,0.004152263999999999,0.005660306512989655,0.004152263999999999
2016-02-19,0.005253016363371277,0.008150620090909092,0.006630224911354677,0.004823890999999999,0.006991681394244887,0.004823890999999999,0.0042612002692836715,0.004823890999999999,0.0064947774380783585,0.004823890999999999
2016-02-22,0.005598750315514822,0.008732695681818182,0.007034361186367356,0.005146471999999999,0.007296608764883473,0.005146471999999999,0.004755341728632789,0.005146471999999999,0.006812374326191639,0.005146471999999999
2016-02-23,0.006013462007239845,0.008571692590909091,0.007533207708860457,0.005279391999999999,0.007379041508913332,0.005279391999999999,0.004864669867378657,0.005279391999999999,0.007124396571175362,0.005279391999999999
2016-02-24,0.00643423864168069,0.0085959355,0.008371804818519625,0.005364891999999999,0.008268519781266083,0.005364891999999999,0.005864561181516681,0.005364891999999999,0.007887594196069214,0.005364891999999999
2016-02-25,0.0061120716028784106,0.00963021190909091,0.00782183053542085,0.005303691999999999,0.007886020035186127,0.005303691999999999,0.00552984309037674,0.005303691999999999,0.0076045847880157336,0.005303691999999999
2016-02-26,0.006592458350099584,0.009658941590909092,0.008316789354583356,0.005120521999999999,0.008353601441198346,0.005120521999999999,0.006109006875306466,0.005120521999999999,0.007941167208443511,0.005120521999999999
2016-02-29,0.006676087187921009,0.009583748045454546,0.008295332608439067,0.005586911999999999,0.008316117711476891,0.005586911999999999,0.006056424967379126,0.005586911999999999,0.007903674088611812,0.005586911999999999
2016-03-01,0.007235751328080076,0.011297181727272728,0.008975565804128062,0.006176125999999999,0.008803092930398717,0.006176125999999999,0.006454465433061163,0.006176125999999999,0.00837253971648333,0.006176125999999999
2016-03-02,0.007521996745809334,0.011317342090909092,0.009075199817254355,0.006217725999999999,0.009057470146031423,0.006217725999999999,0.006866940862503057,0.006217725999999999,0.008639942238365617,0.006217725999999999
2016-03-03,0.007641295141693316,0.012320916863636365,0.009085137957955404,0.0066149059999999985,0.009231391964833581,0.0066149059999999985,0.007097072453215114,0.0066149059999999985,0.00879113204729931,0.0066149059999999985
2016-03-04,0.007645250623962374,0.013295060272727274,0.009546136351111458,0.006850926999999999,0.009366451126852639,0.006850926999999999,0.00711528183391219,0.006850926999999999,0.008897323146635383,0.006850926999999999
2016-03-07,0.008348335815106633,0.013549084227272728,0.009969564900606522,0.007089199999999999,0.010149840214700114,0.007089199999999999,0.00789915454118817,0.007089199999999999,0.009741824585529857,0.007089199999999999
2016-03-08,0.008933087628213432,0.01281558490909091,0.01113074999466124,0.0065026009999999985,0.010865089210881364,0.0065026009999999985,0.008746368629141799,0.0065026009999999985,0.010463642169715515,0.0065026009999999985
2016-03-09,0.00947548526777342,0.013131836772727274,0.011701459004900385,0.007203816999999999,0.011408596514247306,0.007203816999999999,0.009387760892689112,0.007203816999999999,0.010994762189824314,0.007203816999999999
2016-03-10,0.010130096021576218,0.013613061545454547,0.012482686633427888,0.008305367,0.012065459605174246,0.008305367,0.010085419322741096,0.008305367,0.011684734177019651,0.008305367
2016-03-11,0.010785296160040536,0.015505277636363638,0.013306177653686581,0.008982276999999999,0.012810997306089368,0.008982276999999999,0.01090302364547302,0.008982276999999999,0.012463875477881192,0.008982276999999999
2016-03-14,0.011673284334953848,0.01562976972727273,0.014429437974271432,0.009546467,0.014138466864391465,0.009546467,0.012347710971005288,0.009546467,0.013883714549942194,0.009546467
2016-03-15,0.01195996119293774,0.014940471045454548,0.014760402564491739,0.009859472999999999,0.014152399744917445,0.009859472999999999,0.012138151799474972,0.009859472999999999,0.01381604944530701,0.009859472999999999
2016-03-16,0.012303275080008946,0.01605360163636364,0.014982592609018465,0.010717095,0.014584102887200136,0.010717095,0.012635852600166197,0.010717095,0.014241399848614611,0.010717095
2016-03-17,0.012773308874029166,0.01749382081818182,0.015419415685548834,0.011196399999999999,0.015301992001033217,0.011196399999999999,0.0133528781950083,0.011196399999999999,0.015028145120490555,0.011196399999999999
2016-03-18,0.01282113444090327,0.017585147500000002,0.015834441317627127,0.011426747,0.015359578176001755,0.011426747,0.013366550042496428,0.011426747,0.01508676253248975,0.011426747
2016-03-21,0.01319431868689902,0.017266158681818185,0.01622620357960936,0.011554815999999999,0.015385326797021539,0.011554815999999999,0.013383639851856532,0.011554815999999999,0.015113615919954082,0.011554815999999999
2016-03-22,0.013453624986654145,0.01762123572727273,0.016249466941375194,0.011443990999999999,0.015417164350970515,0.011443990999999999,0.013380221889984334,0.011443990999999999,0.01514537994448939,0.011443990999999999
2016-03-23,0.013694966319539814,0.017066449863636368,0.016819161251772855,0.011795456,0.015711140909360103,0.011795456,0.013800171175241571,0.011795456,0.015451045796382123,0.011795456
2016-03-24,0.013865338721842146,0.016575312909090912,0.016964768014047563,0.012134167,0.0160148953576188,0.012134167,0.01417846705001602,0.012134167,0.01576601800467281,0.012134167
2016-03-25,0.014173526484169807,0.016867614681818185,0.017565320681387168,0.012232867,0.0162893362481692,0.012232867,0.014457971782869228,0.012232867,0.0160883809895378,0.012232867
2016-03-28,0.014008867365706612,0.016570234000000003,0.01749081373959627,0.011889139,0.016264943130816504,0.011889139,0.014397326243019481,0.011889139,0.01605248702600992,0.011889139
2016-03-29,0.014039687570685855,0.016726728272727275,0.017344240713901397,0.011955739,0.0159563730786404,0.011955739,0.014027768547943076,0.011955739,0.015732177836367267,0.011955739
2016-03-30,0.014227775616863836,0.018009733545454546,0.01793340407136335,0.012414361,0.01623516142618742,0.012414361,0.014358316016611194,0.012414361,0.016052693589112765,0.012414361
2016-03-31,0.013980711638583054,0.01744928790909091,0.017490264355403688,0.012496961000000001,0.01629453484552801,0.012496961000000001,0.014375405825971299,0.012496961000000001,0.0159368217385778,0.012496961000000001
2016-04-01,0.014277814129579847,0.017516115409090913,0.01789334673062515,0.012486661000000001,0.01632815972355173,0.012486661000000001,0.014375405890024506,0.012486661000000001,0.01600674140211633,0.012486661000000001
2016-04-05,0.014457406698689113,0.01720597831818182,0.0179134463677938,0.013083873000000001,0.016884892628316387,0.013083873000000001,0.0149579789997627,0.013083873000000001,0.016580345428834686,0.013083873000000001
2016-04-06,0.014622561136067747,0.017253946090909095,0.018224772598777087,0.012630928000000001,0.016788241004470298,0.012630928000000001,0.014957979074526229,0.012630928000000001,0.016484500761714482,0.012630928000000001
2016-04-07,0.014626307722659604,0.016609337590909094,0.018289347741525245,0.012371084000000001,0.016741426478340874,0.012371084000000001,0.014804190019202412,0.012371084000000001,0.016367614247249307,0.012371084000000001
2016-04-08,0.01488724463203095,0.016789738409090912,0.018000972125783114,0.011951668,0.01648924576679212,0.011951668,0.014375405815260978,0.011951668,0.01608903036127396,0.011951668
2016-04-11,0.015459562720217646,0.01759147695454546,0.01956915320825237,0.012244981,0.01632684596096035,0.012244981,0.014047131824678871,0.012244981,0.01601847448790461,0.012244981
2016-04-12,0.014760077505955094,0.017634037818181823,0.01886300523263718,0.011769277,0.01546928385338642,0.011769277,0.012931797909093046,0.011769277,0.015170190341438072,0.011769277
2016-04-13,0.013266800244689625,0.017442908818181824,0.0173620040242829,0.011036147999999999,0.014299257828305325,0.011036147999999999,0.01147871662353217,0.011036147999999999,0.013988823604636158,0.011036147999999999
2016-04-14,0.011383494965930163,0.015775363409090915,0.015154855037098682,0.009251104,0.012806618161626317,0.009251104,0.009458824742730965,0.009251104,0.012460624630739048,0.009251104
2016-04-15,0.01080306005943199,0.01515403245454546,0.01493223409867406,0.008806203,0.012253608339079071,0.008806203,0.008497280160301601,0.008806203,0.011944447385430879,0.008806203
2016-04-18,0.011310960126366787,0.015971876636363642,0.015262480428515636,0.00942865,0.012967689569054143,0.00942865,0.009351015261908069,0.00942865,0.012582550673664983,0.00942865
2016-04-19,0.011327711757163517,0.016580861772727277,0.015039859552873682,0.009379150000000001,0.012558146297522057,0.009379150000000001,0.008586512800621504,0.009379150000000001,0.012128828326635643,0.009379150000000001
2016-04-20,0.010692891212941591,0.015792448272727275,0.01488918374304571,0.008378970000000001,0.011930080231964292,0.008378970000000001,0.007979132902340869,0.008378970000000001,0.011526054808108865,0.008378970000000001
2016-04-21,0.009783877916000439,0.015243024681818184,0.013721033918029703,0.007241264000000001,0.010950847949119715,0.007241264000000001,0.006755480201591668,0.007241264000000001,0.010571998245235914,0.007241264000000001
2016-04-22,0.00807157591794705,0.014166217545454548,0.012177362605501398,0.006490388000000001,0.009196481803179004,0.006490388000000001,0.004213731652145114,0.006490388000000001,0.008746249443760679,0.006490388000000001
2016-04-25,0.006435812325173762,0.012872531954545456,0.010760236839804873,0.005444605000000001,0.008029636327659408,0.005444605000000001,0.0019545035127870314,0.005444605000000001,0.007584573903632208,0.005444605000000001
2016-04-26,0.004788143836274461,0.011478959727272729,0.008188106507158845,0.0038997090000000008,0.006798225072948695,0.0038997090000000008,-0.0002027662629864313,0.0038997090000000008,0.00631158327879211,0.0038997090000000008
2016-04-27,0.005210970519939462,0.011940057090909091,0.007836335289575726,0.003938509000000001,0.00631096389896968,0.003938509000000001,-0.0007891789336882393,0.003938509000000001,0.005951752530308996,0.003938509000000001
2016-04-28,0.005917507751511009,0.012432399545454546,0.008008536103977783,0.004754940000000001,0.006838817661982356,0.004754940000000001,-0.00031996148365398547,0.004754940000000001,0.006459048680257151,0.004754940000000001
2016-04-29,0.006660239435717363,0.013130095727272728,0.00831725728849453,0.0050353410000000005,0.0073772434535327456,0.0050353410000000005,0.0005449482858963517,0.0050353410000000005,0.00692992886055066,0.0050353410000000005
2016-05-03,0.007856014312837,0.01431741640909091,0.009286851170435264,0.006073979,0.008057808384659972,0.006073979,0.0011746149054325805,0.006073979,0.007702723655448995,0.006073979
2016-05-04,0.00821035349904986,0.013747596181818183,0.010013614274066442,0.006190033,0.008957246348575533,0.006190033,0.0021308649160178827,0.006190033,0.008540774076881252,0.006190033
2016-05-05,0.008358446892728466,0.0134915645,0.010121426504254518,0.006056673,0.009593285730083447,0.006056673,0.0031081376094515,0.006056673,0.009178850176502884,0.006056673
2016-05-06,0.00910468165158651,0.01373493909090909,0.010674699513978926,0.006173307,0.0098038202448002,0.006173307,0.0035674410194628248,0.006173307,0.009470429277291803,0.006173307
2016-05-09,0.009762278635448318,0.01428637009090909,0.011032289111603146,0.006753521,0.011227623926845289,0.006753521,0.005442298820661051,0.006753521,0.010794159678244819,0.006753521
2016-05-10,0.01010328665182647,0.015476598409090908,0.011918404357053826,0.007922508,0.012381225604526704,0.007922508,0.006933029332014229,0.007922508,0.01199725487391734,0.007922508
2016-05-11,0.010347330407051158,0.015590485999999999,0.012004006687707737,0.008175512,0.012660624631478547,0.008175512,0.007392334378260479,0.008175512,0.012386501629531033,0.008175512
2016-05-12,0.01053523294982317,0.015918106454545455,0.01269017613415946,0.00877358,0.013303662392340045,0.00877358,0.008329764961472863,0.00877358,0.012893575027725257,0.00877358
2016-05-13,0.011333647837554972,0.016360011772727272,0.013783811135177683,0.009372442,0.013548629261787572,0.009372442,0.00878906941946589,0.009372442,0.013073292141084103,0.009372442
2016-05-16,0.011841949996648449,0.017000773636363636,0.01551380854741058,0.009428842,0.013583061506118656,0.009428842,0.008789070522120745,0.009428842,0.013106643573407517,0.009428842
2016-05-17,0.011982324822708668,0.01640552577272727,0.01605418706288309,0.009209595,0.013617493622892886,0.009209595,0.00878907031179521,0.009209595,0.01317334165889128,0.009209595
2016-05-18,0.012198033555885779,0.015974446318181817,0.016005717517987187,0.008695027999999999,0.013548629224805377,0.008695027999999999,0.008789069013200201,0.008695027999999999,0.013073292113115809,0.008695027999999999
2016-05-19,0.012115043176902596,0.01477572418181818,0.016009445824548666,0.008266577999999998,0.01325385491447595,0.008266577999999998,0.00831094503048524,0.008266577999999998,0.012876954877407254,0.008266577999999998
2016-05-20,0.012435598859767083,0.015203174863636362,0.01608213677843751,0.008366822999999999,0.013357151397266455,0.008366822999999999,0.00831094588779191,0.008366822999999999,0.012977009062823175,0.008366822999999999
2016-05-23,0.012742517205912796,0.015242412545454543,0.016179058476321177,0.008597823999999999,0.013494879997879463,0.008597823999999999,0.00831094655230058,0.008597823999999999,0.013110414615375099,0.008597823999999999
2016-05-24,0.012750614185859321,0.015560395636363633,0.016210895016579244,0.00874411,0.013682416028472201,0.00874411,0.008329766633052182,0.00874411,0.01326044029414053,0.00874411
2016-05-25,0.012670170173388007,0.01537733845454545,0.016248020758160456,0.008817809999999999,0.013892950828494512,0.008817809999999999,0.00878907211744484,0.008817809999999999,0.013406806067217003,0.008817809999999999
2016-05-26,0.012792514816679423,0.01568143304545454,0.01675126494776891,0.008852309999999999,0.013716848198554234,0.008852309999999999,0.008329767431630941,0.008852309999999999,0.0132937917081275,0.008852309999999999
2016-05-27,0.013008323843182845,0.015668268045454542,0.01688180680545826,0.008968618,0.013892950876002954,0.008968618,0.0087890727010973,0.008968618,0.013406806092398416,0.008968618
2016-05-30,0.013565778004615003,0.015431305090909087,0.017612306997059405,0.00914306,0.014497614448808595,0.00914306,0.009267198148792843,0.00914306,0.014081865969266527,0.00914306
2016-05-31,0.013608887843849393,0.015506716090909086,0.017588067995671145,0.00897498,0.014463182444261482,0.00897498,0.009267199145555516,0.00897498,0.014015167917986737,0.00897498
2016-06-01,0.013950194425066842,0.015759720681818176,0.017684989147541134,0.009097031,0.014600911003272434,0.009097031,0.009267199477809518,0.009097031,0.014148573454429547,0.009097031
2016-06-02,0.013906433202625301,0.015533279363636358,0.017703214443131835,0.00888577,0.014620034902010583,0.00888577,0.00926719947806709,0.00888577,0.01416790833314252,0.00888577
2016-06-03,0.014319119151876336,0.01529453454545454,0.01774974376268113,0.00880167,0.01465828267998759,0.00880167,0.00926719947806709,0.00880167,0.014285755084482599,0.00880167
2016-06-06,0.014551277896877046,0.01679209481818181,0.01797628921304562,0.009334296999999998,0.015160901144821827,0.009334296999999998,0.009902798015056336,0.009334296999999998,0.014628322357720824,0.009334296999999998
2016-06-07,0.014820496545004724,0.017288611545454538,0.018626878475431877,0.009596151999999998,0.01556587933377396,0.009596151999999998,0.01025393792139484,0.009596151999999998,0.015062769274485355,0.009596151999999998
2016-06-08,0.015511924910886377,0.01782948763636363,0.018709138474806045,0.009726181999999998,0.01564237501114441,0.009726181999999998,0.010253937923003331,0.009726181999999998,0.01521363031302414,0.009726181999999998
2016-06-13,0.016245684265701943,0.018869042272727267,0.019568078017528804,0.010308941999999998,0.016387430459305356,0.010308941999999998,0.01122188134203106,0.010308941999999998,0.01593954184405777,0.010308941999999998
2016-06-14,0.016513194523437136,0.019153287681818176,0.019629025755284805,0.011052921999999998,0.01676999386756906,0.011052921999999998,0.011572421741586236,0.011052921999999998,0.016428172109583805,0.011052921999999998
2016-06-15,0.016708500626938738,0.019726644818181812,0.01970527488773788,0.011397058999999998,0.016256945813609595,0.011397058999999998,0.011129939067799244,0.011397058999999998,0.015510477457326921,0.011397058999999998
2016-06-16,0.01705361975674169,0.02097661022727272,0.019775089090302015,0.012106919999999998,0.016605975854151137,0.012106919999999998,0.011470887324068535,0.012106919999999998,0.015944867236170168,0.012106919999999998
2016-06-17,0.017275333780811586,0.020562135772727266,0.020544036570446903,0.012419702999999999,0.01724786301169268,0.012419702999999999,0.012199153174338173,0.012419702999999999,0.016613097079010597,0.012419702999999999
2016-06-20,0.018350781797297877,0.021466226727272723,0.022432164085184007,0.012889017,0.017400854133350022,0.012889017,0.012199153174595745,0.012889017,0.016767776043121074,0.012889017
2016-06-21,0.018240475735221473,0.021607855318181813,0.02222545969866452,0.012913117,0.017094224553479868,0.012913117,0.011850439619909281,0.012913117,0.016458042828087827,0.012913117
2016-06-22,0.018442407274257056,0.021466156363636357,0.022905585644635743,0.013321988,0.017309288408237648,0.013321988,0.012110500488763387,0.013321988,0.016589360158321353,0.013321988
2016-06-23,0.018755379072314282,0.022297053999999993,0.02280823302262325,0.013587387,0.017117402172047828,0.013587387,0.011761786934334273,0.013587387,0.016395636168713867,0.013587387
2016-06-24,0.019248803589257957,0.02302254931818181,0.022932723110043688,0.014217757999999999,0.017579752333531155,0.014217757999999999,0.012112926872737795,0.014217757999999999,0.016888087801620433,0.014217757999999999
2016-06-27,0.020268737974419748,0.0241542189090909,0.02440106843590806,0.016163232,0.019186770684872848,0.016163232,0.014014199111281878,0.016163232,0.0183846279271358,0.016163232
2016-06-28,0.020648602834288488,0.025005713272727263,0.024842260822719345,0.016542196999999998,0.018664978515403056,0.016542196999999998,0.013324537331941944,0.016542196999999998,0.017996403218388135,0.016542196999999998
2016-06-29,0.020834669059753175,0.025684834818181807,0.024814676701388042,0.016102237999999998,0.018645854500122797,0.016102237999999998,0.013324537330204445,0.016102237999999998,0.017903546783191837,0.016102237999999998
2016-06-30,0.021407548025115686,0.02602980599999999,0.025663103886954922,0.016139938,0.01944856117454841,0.016139938,0.01429508244556632,0.016139938,0.018793526503968927,0.016139938
2016-07-01,0.022180065936431292,0.02757631149999999,0.026005945134163103,0.016928181,0.020318511478837457,0.016928181,0.015033539943511087,0.016928181,0.019562305805355562,0.016928181
2016-07-04,0.02272156605550646,0.028939596909090898,0.026698458319009414,0.017799192000000002,0.020937056523885226,0.017799192000000002,0.015833676196980617,0.017799192000000002,0.020288681458356272,0.017799192000000002
2016-07-05,0.023038769522401692,0.028334150136363624,0.026810426722787,0.017711892000000003,0.021072015781064327,0.017711892000000003,0.01595903490787265,0.017711892000000003,0.020420291882624397,0.017711892000000003
2016-07-06,0.02387163060719466,0.029165072681818168,0.027396953106740955,0.017936180000000003,0.02170375711708517,0.017936180000000003,0.016659048430654133,0.017936180000000003,0.020940699563568366,0.017936180000000003
2016-07-07,0.024355547245801912,0.02991087186363635,0.02820076000311145,0.018628293000000004,0.022570421622322704,0.018628293000000004,0.017637408231546026,0.018628293000000004,0.02194737090743315,0.018628293000000004
2016-07-08,0.02559334895837173,0.030850969590909078,0.029404527756617397,0.019603879000000005,0.023400277757939073,0.019603879000000005,0.018570532749265345,0.019603879000000005,0.02279943609712176,0.019603879000000005
2016-07-11,0.02600262023574218,0.032088092545454534,0.029813333365959708,0.020243573000000004,0.02388629990165481,0.020243573000000004,0.01919096886129612,0.020243573000000004,0.023304521941728495,0.020243573000000004
2016-07-12,0.026192742311297756,0.03247584559090908,0.030162422747242904,0.020348318000000004,0.024175239446872724,0.020348318000000004,0.019601003654266203,0.020348318000000004,0.02352527355960854,0.020348318000000004
2016-07-13,0.026175474107176022,0.03204046545454545,0.030135762193110763,0.020287418000000005,0.024060515039973866,0.020287418000000005,0.01949601876239404,0.020287418000000005,0.02345672069931637,0.020287418000000005
2016-07-14,0.02655554008835903,0.03202082981818181,0.030605573177606375,0.020336918000000006,0.024217594666276935,0.020336918000000006,0.019621377488168168,0.020336918000000006,0.023722987524124495,0.020336918000000006
2016-07-15,0.026792013065375153,0.03227775572727272,0.031011822300960893,0.020676168000000005,0.024931694262356866,0.020676168000000005,0.020426808249367934,0.020676168000000005,0.024343668096503013,0.020676168000000005
2016-07-18,0.027776900927172,0.03262349654545454,0.031748847353803795,0.021092690000000004,0.025208283840747806,0.021092690000000004,0.02065716080336566,0.021092690000000004,0.024699233081091565,0.021092690000000004
2016-07-19,0.028015957702638206,0.03312411527272727,0.03236818280901755,0.021588099000000003,0.025920216931556998,0.021588099000000003,0.021547142121011165,0.021588099000000003,0.025487627331191032,0.021588099000000003
2016-07-20,0.028378937570873175,0.033854904909090905,0.032667747545895305,0.022380020000000004,0.02651164184625932,0.022380020000000004,0.022061297152763615,0.022380020000000004,0.025994691124230807,0.022380020000000004
2016-07-21,0.02910368688350684,0.03465100759090909,0.03380145283001313,0.023810939000000003,0.027916902397688074,0.023810939000000003,0.023851256526635112,0.023810939000000003,0.027353493607084944,0.023810939000000003
2016-07-22,0.028965749984771305,0.035410219863636364,0.033673400056465914,0.024282882000000002,0.02766291943949584,0.024282882000000002,0.02355651472708331,0.024282882000000002,0.027056426496592012,0.024282882000000002
2016-07-25,0.029425967636856232,0.035180131045454546,0.03395544431896925,0.024404781000000004,0.027770972782362183,0.024404781000000004,0.023681864486742477,0.024404781000000004,0.02715865418716845,0.024404781000000004
2016-07-26,0.029687254751912473,0.03535452172727273,0.03440015936626429,0.024473981000000002,0.028369688970579458,0.024473981000000002,0.024520077921699857,0.024473981000000002,0.027831003655234277,0.024473981000000002
2016-07-27,0.02991657063550135,0.03555131331818182,0.03432607057936433,0.024687121000000003,0.028199711527863717,0.024687121000000003,0.02412998458632165,0.024687121000000003,0.02760994442730591,0.024687121000000003
2016-07-28,0.03085452834183333,0.03669439790909091,0.035335071911196565,0.025374012,0.029250776611951083,0.025374012,0.025455198098383924,0.025374012,0.028789993213097276,0.025374012
2016-07-29,0.03135390324420073,0.03693237822727273,0.03566875576456286,0.025871270000000002,0.029709516697409625,0.025871270000000002,0.025711218975410954,0.025871270000000002,0.029264545650709683,0.025871270000000002
2016-08-01,0.03197016640778538,0.037803102772727276,0.03636773079231149,0.026499043000000003,0.03027119653270483,0.026499043000000003,0.026409711384825396,0.026499043000000003,0.02991455322225689,0.026499043000000003
2016-08-02,0.03264510439968227,0.03797522213636364,0.037015771444176455,0.026832816000000002,0.030626066261908117,0.026832816000000002,0.02677034540386658,0.026832816000000002,0.030207198460078466,0.026832816000000002
2016-08-03,0.032966429743545245,0.038615404954545456,0.0377815428295677,0.027329349000000003,0.03109596123560843,0.027329349000000003,0.027398689694116074,0.027329349000000003,0.03075394839334833,0.027329349000000003
2016-08-04,0.0332111729775999,0.038669737272727274,0.03837835543097879,0.027688281000000002,0.031160441069239323,0.027688281000000002,0.02739869013098639,0.027688281000000002,0.03081576786652951,0.027688281000000002
2016-08-05,0.033489275153581355,0.03994778213636364,0.038716373291070146,0.028227333,0.032235526682057654,0.028227333,0.028733473526235676,0.028227333,0.03183643900417965,0.028227333
